 time t = 0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 82 -1 10000 4  0
 2035.11543647 85 -1 662.69203536 2  0
 2035.11543647 87 -1 662.69203536 2  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 6992843.28438 94 -1 10000 3  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 time t = 1.0677226017e-007
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 82 -1 10000 4  0
 2035.11543647 85 -1 662.69203536 2  0
 2035.11543647 87 -1 662.69203536 2  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 time t = 1.0727226017e-007
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 82 -1 10000 4  0
 2035.11543647 85 -1 662.69203536 2  0
 2035.11543647 87 -1 662.69203536 2  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 time t = 1.0777226017e-007
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 82 -1 10000 4  0
 2035.11543647 85 -1 662.69203536 2  0
 2035.11543647 87 -1 662.69203536 2  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 time t = 1.0827226017e-007
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 82 -1 10000 4  0
 2035.11543647 85 -1 662.69203536 2  0
 2035.11543647 87 -1 662.69203536 2  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 time t = 1.0877226017e-007
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 82 -1 10000 4  0
 2035.11543647 85 -1 662.69203536 2  0
 2035.11543647 87 -1 662.69203536 2  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 time t = 1.0927226017e-007
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 82 -1 10000 4  0
 2035.11543647 85 -1 662.69203536 2  0
 2035.11543647 87 -1 662.69203536 2  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 time t = 1.0977226017e-007
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 82 -1 10000 4  0
 2035.11543647 85 -1 662.69203536 2  0
 2035.11543647 87 -1 662.69203536 2  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 time t = 1.1027226017e-007
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 82 -1 10000 4  0
 2035.11543647 85 -1 662.69203536 2  0
 2035.11543647 87 -1 662.69203536 2  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 time t = 1.1077226017e-007
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 82 -1 10000 4  0
 2035.11543647 85 -1 662.69203536 2  0
 2035.11543647 87 -1 662.69203536 2  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 time t = 1.1127226017e-007
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 2035.11543647 35 -1 662.69203536 2  0
